Year,Pig Manure (t),Cassava (t),Fish waste water (t),Kitchen food waste (t),Municipal fecal residue (t),Tea waste (t),Chicken litter (t),Bagasse feed (t),Alcohol waste (t),Chinese medicine waste (t),Energy grass (t),Banana fruit shafts (t),Lemon waste (t),Percolate (t),Other waste (t),Raw Biogas Produced (m3)
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4.82,40.22,23.02,0,0,0,0,0,0,0,0,0,0,0,0,4222
2015,11.06,22.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1927
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2.88,23.6,11.18,0,0,0,0,0,0,0,0,0,0,0,0,3472
2015,16.98,98.3,0,0,0,0,0,0,0,0,0,0,0,0,0,9785
2016,6.24,63.54,0,0,0,0,0,0,0,0,0,0,0,0,0,11239
2016,15.84,63.18,0,0,0,0,0,0,0,0,0,0,0,0,0,9894
2016,16.4,60.84,0,0,0,0,0,0,0,0,0,0,0,0,0,10103
2016,11.6,50.48,0,0,0,0,0,0,0,0,0,0,0,0,0,8020
2016,16.22,95.09,0,0,0,3.9,0,8.8,0,0,0.76,0,0,0,0,13950
2016,56.78,83.82,0,0,0,6.32,0,2.25,0,0,0,0,0,0,0,16458
2016,45.86,60.18,0,0,0,0,0,3.75,0,0,0,0,0,0,0,15900
2016,32.02,10.9,0,0,0,0,0,0.95,0,0,0,0,0,0,0,10482
2016,23.52,62.4,0,0,0,0,0,0.75,0,0,0,0,0,0,0,12811
2016,12.04,104.64,4.26,0,0,0,0,1.95,0,0,0,0,0,0,0,14075
2016,7.02,94.94,10.56,0,0,6.86,0,0.37,0,0,0,0,0,0,0,9317
2016,22.28,122.78,0,0,0,7.02,0,1.75,0,0,0,0,0,0,0,15495
2016,5.5,142.44,11.66,0,0,2.4,0,0.75,0,0,0,0,0,0,0,17592
2016,18.94,140.36,5.84,0,0,0,0,3.75,0,0,0,0,0,0,0,19831
2016,6.52,169.89,4.96,0,0,0,0,1.57,0,0,0,0,0,0,3.34,20409
2016,15.3,153.54,0,0,0,0,0,2.25,0,0,0,0,0,0,0,23126
2016,16.72,138.2,0,0,0,0,0,4,0,0,0,0,0,0,0,17993
2016,0,84.32,4.58,0,0,0,0,0,0,0,0,0,0,0,0,15497
2016,0,34.18,0,0,0,0,0,0,0,0,0,0,0,0,0,10923
2016,0,121.62,12.32,0,0,0,0,0,0,0,0,0,0,0,0,15908
2016,23.78,124.14,0,0,0,0,0,3.75,0,0,0,0,0,0,0,21569
2016,18.86,135.95,0,0,0,0,0,7.5,0,0,0,0,0,0,0,22332
2016,7.12,143.26,0,0,0,0,0,0.75,0,0,0,0,0,0,0,16874
2016,10.7,96.2,0,0,0,0,0,21.21,0,0,0,0,0,0,0,12175
2016,11.08,132.78,0,0,0,0,0,4.4,0,0,0,0,0,0,0,17761
2016,14.3,126.3,0,0,0,0,0,1.5,0,0,0,0,0,0,0,18347
2016,17.48,110.62,0,0,0,0,0,3.75,0,0,0,0,0,0,0,12472
2016,19.66,126,4.7,0,0,0,0,3.75,0,0,0,0,0,0,0,20185
2016,3.92,113.4,0,0,0,0,0,1.5,0,0,0,0,0,0,0,18342
2016,22.94,107.12,0,0,0,0,0,3,0,0,0,0,0,0,0,19414
2016,6.66,40.92,5.48,0,0,0,0,0.5,0,0,0,0,0,0,0,12585
2016,19.66,37.52,3.66,0,0,0,0,2.25,0,0,0,0,0,0,0,8136
2016,17.22,38.38,0,0,0,8.52,0,2.25,0,0,0,0,0,0,0,7486
2016,17.74,53.6,0,0,0,6.6,0,2.6,0,0,0,0,0,0,0,10581
2016,21.72,26.74,0,0,0,0,0,2.25,0,0,0,0,0,0,0,7752
2016,14.54,26.5,0,0,0,0,0,2.25,0,0,0,0,0,0,0,8008
2016,17.6,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,4210
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3219
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084
2016,4.38,33.14,0,0,0,0,0,0.75,0,0,0,0,0,0,0,3703
2016,24.7,32.36,0,0,0,0,0,3.75,0,0,0,0,0,0,0,6506
2016,16.64,30,0,0,0,0,0,2.25,0,0,0,0,0,0,0,4754
2016,5.82,40.76,0,0,0,0,0,0.75,0,0,0,0,0,0,0,6989
2016,21.02,51.04,0,0,0,0,0,2.25,0,0,0,0,0,0,0,11402
2016,16.7,24.08,0,0,0,0,0,2.25,0,0,0,0,0,0,0,7575
2016,0,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1803
2016,26.06,57.74,0,0,0,0,0,2.25,5.82,0,0,0,0,0,11.24,9680
2016,5.88,26.76,0,0,0,0,0,0.75,12.06,0,0,0,0,0,0,9071
2016,16.42,37.06,0,0,0,0,0,2.25,0,0,0,0,0,0,0,7386
2016,11.84,70.34,0,0,0,0,0,2.25,0,0,0,0,0,0,0,12655
2016,9.44,44.07,0,0,0,0,0,1.5,0,0,0,0,0,0,0,7809
2016,0,77.6,0,0,0,5.7,0,0,23.94,0,0,0,0,0,0,5256
2016,12.14,100.36,0,0,0,0,0,1.5,0,0,0,0,0,0,0,17520
2016,7.18,130.8,0,0,0,0,0,0.75,5.66,0,0,0,0,0,0,17210
2016,10.28,101.7,0,0,0,0,0,1.5,0,0,0,0,0,0,0,13519
2016,20.08,68,0,0,0,0,0,2.25,6.32,0,0,0,0,0,0,10183
2016,21.28,113.8,0,0,0,0,0,2.25,0,0,0,0,0,0,0,15960
2016,18.58,88.06,0,0,0,0,0,2.25,0,0,0,0,0,0,0,12585
2016,11.7,95,0,0,0,0,0,1.5,0,0,0,0,0,0,0,17075
2016,0,107.8,0,0,0,0,0,1.5,0,0,0,0,0,0,3.24,18437
2016,12,63.47,0,0,0,0,0,1.5,0,0,0,0,0,0,0,14236
2016,19.22,52.04,0,0,0,0,0,13.5,0,0,0,0,0,0,0,12139
2016,5.98,95.56,0,0,0,0,0,1.5,0,0,0,0,0,0,0,15863
2016,0,104.6,0,0,0,0,0,0,0,0,0,0,0,0,0,15391
2016,25.8,100.56,0,0,0,0,0,3.75,0,0,0,0,0,0,0,14555
2016,14.72,111.44,0,0,0,0,0,2.25,0,0,0,0,0,0,0,16412
2016,11.22,106.24,0,0,0,0,0,1.5,0,0,0,0,0,0,0,17791
2016,5.24,127.18,0,0,0,0,0,0.75,0,0,0,0,0,0,0,14695
2016,11.46,137.16,0,0,0,0,0,2.25,0,0,0,0,0,0,0,18935
2016,19.6,144.28,0,0,0,0,0,3,0,0,0,0,0,0,0,20136
2016,5.94,114.32,0,0,0,0,0,1.5,0,0,0,0,0,0,0,16085
2016,0,122.66,0,0,0,0,0,0,0,0,0,0,0,0,0,17403
2016,8.22,36.4,0,0,0,0,0,1,0,0,0,0,0,0,0,12349
2016,6.32,64.28,8.44,0,0,0,0,1,0,0,0,0,0,0,0,12812
2016,33.72,7.78,10.9,0,0,0,0,34.56,0,0,0,0,0,0,0,14182
2016,12.44,0,0,0,0,0,0,44.95,0,0,0,0,0,0,0,9764
2016,0,0,0,0,0,0,0,34.75,0,0,0,0,0,0,0,6837
2016,0,0,5.02,0,0,0,0,16.35,0,0,0,0,0,0,0,5651
2016,20.28,0,0,0,0,0,0,46.5,0,0,0,0,0,0,0,8368
2016,38.46,0,0,0,0,0,0,59.41,0,0,0,0,0,0,0,11651
2016,12.08,0,0,0,0,0,0,57.04,0,0,0,0,0,0,0,8797
2016,12.18,0,0,0,0,0,0,29.78,0,0,0,0,0,0,0,9625
2016,14.74,0,8.16,0,0,0,0,34.18,0,0,0,0,0,0,24.38,10663
2016,4.3,0,9.4,0,0,0,0,34.75,0,0,0,0,0,0,0,12932
2016,19.54,61.34,0,0,0,0,0,9.36,24.68,0,0,0,0,0,0,14208
2016,6.8,18.53,0,0,0,0,0,6.96,0,0,0,0,0,0,0,12361
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7807
2016,14,0,7.62,0,0,0,0,1,0,0,0,0,0,0,0,6426
2016,31.8,31,0,0,0,0,0,29.66,0,0,0,0,0,0,0,9661
2016,12.84,0,0,0,0,0,0,34.24,0,0,0,0,0,0,0,8330
2016,11.46,0,0,0,0,0,0,30,0,0,0,0,0,0,0,8310
2016,16.4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,7949
2016,4.92,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,8009
2016,16.94,0,0,0,0,0,0,45.94,0,0,0,0,0,0,0,8952
2016,11.58,0,9.06,0,0,0,0,49.14,0,0,0,0,0,0,0,10171
2016,18.1,0,5.74,0,0,0,0,46.88,0,0,0,0,0,0,0,9496
2016,9.56,0,15.6,0,0,0,0,49.9,0,0,0,0,0,0,0,12940
2016,7.5,0,0,0,0,0,0,48.74,0,0,0,0,0,0,0,10157
2016,5.8,0,10.72,0,0,0,0,49.36,0,0,0,0,0,0,0,10061
2016,6.32,0,0,0,0,0,0,25.26,0,0,0,0,0,0,0,9696
2016,12.2,0,0,0,0,0,0,25.18,0,0,0,0,0,0,0,8724
2016,6.64,0,0,0,0,0,0,25.48,0,0,0,0,0,0,0,8555
2016,4.94,0,26.58,0,0,0,0,10.19,0,0,0,0,0,0,0,9382
2016,10,0,23.72,0,0,0,0,11.64,0,0,0,0,0,0,0,5538
2016,9.7,0,33.58,0,0,3.06,0,3.06,0,0,0,0,0,0,0,5812
2016,16.2,0,0,0,0,6.34,0,5.78,0,0,0,0,0,0,0,6491
2016,18.76,0,0,0,0,0,0,6.4,0,0,0,0,0,0,9.68,7515
2016,4.52,0,0,0,0,0,0,20.12,0,0,0,0,0,0,0,6030
2016,11.82,0,0,0,0,0,0,42.22,0,0,0,0,0,0,0,8828
2016,6.38,0,0,0,0,0,0,22.96,0,0,0,0,0,0,0,7405
2016,5.44,0,0,0,0,0,0,30.48,0,0,0,0,0,0,0,6907
2016,9.56,0,0,0,0,0,0,29.68,0,0,0,0,0,0,0,8105
2016,23.08,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,8634
2016,10.07,0,6.1,0,0,0,0,46.47,0,0,0,0,0,0,0,8913
2016,4.76,0,7.1,0,0,0,0,45.14,0,0,0,0,0,0,0,9901
2016,5.28,0,15.68,0,0,0,0,41.11,0,0,0,0,0,0,0,9915
2016,8.32,0,0,0,0,0,0,46.14,0,0,0,0,0,0,0,8286
2016,5.88,0,0,0,0,0,0,47.08,0,0,0,0,0,0,0,10211
2016,12.86,0,0,0,0,0,0,41.69,0,0,0,0,0,0,0,9864
2016,7.32,0,0,0,0,0,0,44.27,0,0,0,0,0,0,0,9825
2016,4.04,0,15.36,0,0,0,0,41.35,0,0,0,0,0,0,0,12126
2016,0,0,34.42,0,0,0,0,0,0,0,0,0,0,0,0,8698
2016,29.52,0,0,0,0,0,0,8.24,0,0,0,0,0,0,0,6667
2016,11.28,0,0,0,0,0,0,29.08,0,0,0,0,0,0,12.02,7976
2016,0,0,0,0,0,0,0,47.35,0,0,0,0,0,0,0,8267
2016,11.4,0,0,0,0,7.28,0,24.64,0,0,0,0,0,0,0,7555
2016,5.9,0,0,0,0,0,0,32.24,0,0,0,0,0,0,0,8154
2016,6,0,0,0,0,0,0,34.37,0,0,0,0,0,0,0,7268
2016,16.18,0,0,0,0,0,0,39.74,0,0,0,0,0,0,0,7579
2016,7.88,0,0,0,0,0,0,26.91,0,0,0,0,0,0,36.48,9132
2016,0,0,0,0,0,0,0,10.65,12.36,0,14.34,0,0,0,0,9138
2016,11.64,0,0,0,0,0,0,50.8,0,0,2,0,0,0,36.06,10593
2016,0,0,0,0,0,0,0,37.72,0,0,0,0,0,0,73.6,10896
2016,16.68,0,0,0,0,0,0,37.18,0,0,0,0,0,0,36.78,10506
2016,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,6553
2016,12.52,0,0,0,0,0,0,11.08,0,0,5,0,0,0,6.42,6532
2016,24.8,0,0,0,0,0,0,12.15,0,0,19.56,0,0,0,12.42,9085
2016,4.02,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,7018
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6099
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4532
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.44,2797
2016,15.48,0,0,0,0,0,0,5.97,0,0,0,0,0,0,36.52,4958
2016,37.52,0,0,0,0,0,0,4.86,11.78,0,0,0,0,0,0,4332
2016,10.2,0,0,0,0,0,0,21.16,12.58,0,0,0,0,0,0,9253
2016,18.82,0,0,0,0,0,0,19.38,0,0,0,0,0,0,35.92,10819
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.06,6472
2016,12.52,0,0,0,0,0,0,11.94,0,0,0,0,0,0,36.58,5190
2016,11.6,0,0,0,0,0,0,14.14,0,0,0,0,0,0,36.76,5466
2016,5.76,0,0,0,0,0,0,5.58,0,0,0,0,0,0,110.02,4705
2016,14.88,0,0,0,0,0,0,23.04,11.96,0,0,0,0,0,73.02,5436
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.68,7100
2016,17.48,0,0,0,0,0,0,6.14,0,0,0,0,0,0,0,5880
2016,6.4,0,0,0,0,0,0,12.36,0,0,0,0,0,0,0,3775
2016,11.44,0,0,0,0,0,0,20.12,0,0,0,0,0,0,0,4743
2016,12.78,0,0,0,0,0,0,11.22,11.98,0,0,0,0,0,36.46,5081
2016,12.08,0,0,0,0,0,0,15.52,12.08,0,0,0,0,0,0,5272
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4247
2016,0,0,0,0,0,0,0,11.01,0,0,0,0,0,0,0,3617
2016,0,0,0,0,0,0,0,23.87,0,0,0,0,0,0,36.24,3900
2016,26.18,0,7,0,0,0,0,16.11,0,0,0,0,0,0,36.38,4929
2016,9.48,0,0,0,0,0,0,14.48,0,0,0,0,0,0,36.42,4915
2016,16.78,0,0,0,0,0,0,11.04,0,0,0,0,0,0,0,4701
2016,6.42,0,0,0,0,0,0,13.28,0,0,0,0,0,0,0,5767
2016,10.76,0,6.58,0,0,0,0,7.25,0,0,0,0,0,0,0,4483
2016,0,0,11.5,0,0,0,0,14.34,0,0,0,0,0,0,0,3741
2016,5.6,0,0,0,0,0,0,20.13,12.16,0,0,0,0,0,0,5060
2016,12.52,0,0,0,0,0,0,9.44,24.4,0,0,0,0,0,0,5052
2016,11.22,0,0,0,0,7.48,0,20.04,0,0,0,0,0,0,0,5208
2016,12.42,0,0,0,0,0,0,25.18,0,0,0,0,0,0,0,6075
2016,12.76,0,0,0,0,1.14,0,16.68,23.16,0,0,0,0,0,0,6342
2016,0,0,0,0,0,0,0,18.5,23.9,0,0,0,0,0,0,5494
2016,6.12,0,6.86,0,0,0,0,3.06,0,0,0,0,0,0,0,5420
2016,13.26,0,0,0,0,0,0,18.1,11.72,0,0,0,0,0,0,5556
2016,17.08,0,6.6,0,0,0,0,20.48,0,0,0,0,0,0,0,6040
2016,16.04,0,0,0,0,0,0,23.11,23.5,0,0,0,0,0,0,8087
2016,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,5932
2016,7.5,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,4683
2016,24.92,0,0,0,0,0,0,16.02,0,0,0,0,0,0,7.72,5120
2016,6.04,0,0,0,0,0,0,9.94,23.66,0,0,0,0,0,6.8,5234
2016,10.22,0,0,0,0,0,0,7,23.76,0,0,0,0,0,7.8,6981
2016,0,0,0,0,0,0,0,0,24.08,0,0,0,0,0,5.54,7140
2016,18.66,0,0,0,0,0,0,12.46,0,0,0,0,0,0,4.82,6273
2016,18.36,0,0,0,0,0,0,5.2,23.78,0,0,0,0,0,0,6462
2016,6.04,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,6509
2016,5.48,0,0,0,0,0,0,0,11.84,0,0,0,0,0,0,3902
2016,12.56,0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,4971
2016,6.48,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,4213
2016,6.26,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,869
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765
2016,6.26,0,0,0,0,0,0,3.68,4.74,0,0,0,0,0,0,3476
2016,32.74,0,0,0,0,0,0,0,30.44,0,0,0,0,0,0,3657
2016,31.1,0,0,0,0,0,0,0,12.02,0,0,0,0,0,34.92,5163
2016,25.6,0,0,0,0,0,0,23.32,12.98,0,0,0,0,0,0,6830
2016,0,0,0,0,0,0,0,27.18,0,0,0,0,0,0,0,6311
2016,11.42,0,12.58,0,0,0,0,22.08,0,0,0,0,0,0,0,8413
2016,10.84,0,6.9,0,0,0,0,16.6,10.52,0,0,0,0,0,0,6606
2016,6.28,0,0,0,0,0,0,15.05,0,0,0,0,0,0,0,5274
2016,12.2,0,0,0,0,0,0,14.76,0,0,0,0,0,0,0,3344
2016,6.06,0,6.94,0,0,0,0,20.7,0,0,0,0,0,0,6.52,5062
2016,11.82,0,0,0,0,0,0,11.84,6.52,0,0,0,0,0,0,3891
2016,0,0,0,0,0,0,0,30.72,0,0,0,0,0,0,0,2876
2016,5.66,0,0,0,0,0,0,32.58,0,0,0,0,0,0,0,4250
2016,6.96,0,6.4,0,0,0,0,10.26,20.74,0,0,0,0,0,0,6446
2016,6.06,0,7.28,0,0,0,0,5.3,0,0,0,0,0,0,0,5344
2016,11.68,0,14.58,0,0,0,0,6.98,0,0,0,0,0,0,0,5400
2016,12.38,0,0,0,0,0,0,6.32,13.06,0,0,0,0,0,0,3944
2016,12.12,0,0,0,0,0,0,6.12,0,0,0,0,0,0,0,4083
2016,14.96,0,6.5,0,0,0,0,6.72,0,0,0,0,0,0,0,4058
2016,0,0,11.48,0,0,0,0,0,0,0,0,0,0,0,5.4,3290
2016,4.7,0,8.82,0,0,0,0,1.8,0,0,0,0,0,0,5.24,3976
2016,10.8,0,6.98,0,0,0,0,10.56,0,0,0,0,0,0,7.82,4283
2016,12.78,0,0,0,0,0,0,0,24.68,0,0,0,0,0,5.26,3983
2016,11.26,0,0,0,0,0,0,0,35.86,0,0,0,0,0,6.88,5392
2016,5.26,0,0,0,0,0,0,5.2,0,0,0,0,0,0,7.38,5148
2016,16.68,0,6.32,0,0,0,0,0,23.88,0,0,0,0,0,0,5367
2016,11.42,0,13.9,0,0,0,0,11.38,0,0,0,0,0,0,0,7323
2016,18.46,0,0,0,0,0,0,13.24,0,0,0,0,0,0,0,5943
2016,15.54,0,0,0,0,0,0,6.18,0,0,0,0,0,0,0,4665
2016,5.7,0,0,0,0,0,0,5.62,0,0,0,0,0,0,0,4470
2016,16.6,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,4230
2016,10.82,0,0,0,0,0,0,3.5,0,0,0,0,0,0,5.12,4349
2016,17.88,0,0,0,0,9.54,0,3,0,0,0,0,0,0,5.28,4900
2016,12.96,0,5.82,0,0,7,0,3,0,0,0,0,0,0,5.08,4794
2016,6.08,0,12.46,0,0,7.38,0,0,0,0,0,0,0,0,4.92,4611
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065
2016,12.08,0,10.8,0,0,2.64,0,0,12.36,0,0,0,0,0,0,4729
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,20.36,0,13.32,0,0,3.58,0,3,0,0,0,0,0,0,0,6280
2016,22.02,0,0,0,0,0,0,3,0,0,0,0,0,0,5.62,4480
2016,19.5,0,0,0,0,0,0,3,0,0,0,0,0,0,5.26,4083
2016,4,0,0,0,0,0,0,18.9,0,0,0,0,0,0,4.86,2688
2016,24.7,0,0,0,0,0,0,4.5,4.86,0,0,0,0,0,6.1,4466
2016,18.12,0,39.8,0,0,0,0,4.5,0,0,0,0,0,0,0,4838
2016,19.6,0,0,0,0,0,0,4.5,12.38,0,0,0,0,0,0,4849
2016,21.04,0,0,0,0,0,0,3,0,0,0,0,0,0,29.92,5428
2016,18.96,0,0,0,0,0,0,4,0,0,0,0,0,0,39.68,4576
2016,13.8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4479
2016,18.82,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4708
2016,18.54,0,0,0,0,0,0,3,0,0,0,0,0,0,39.6,3637
2016,15.88,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,4098
2016,18.62,0,0,0,0,0,0,0,6.34,0,0,0,0,0,4,4324
2016,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4471
2016,18.06,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2195
2016,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3103
2016,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3425
2016,16.3,0,0,0,0,0,0,0,0,0,39.22,0,0,0,7,3389
2016,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3668
2016,18.96,0,0,0,0,0,0,2.4,0,0,0,0,0,0,3,3073
2016,19.6,0,0,0,0,0,0,5,15.28,0,0,0,0,0,4,4271
2016,18.52,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3450
2016,9.92,0,0,0,0,0,0,5,3.16,0,0,0,0,0,0,4774
2016,0,0,25.44,0,0,0,0,0,0,0,0,0,0,0,0,3214
2016,12.62,0,25.24,0,0,0,0,3,0,0,0,0,0,0,0,3280
2016,36.24,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3155
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2678
2016,19.8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3788
2016,6.48,10.02,0,0,0,0,0,2,0,0,0,0,0,0,39.04,3416
2016,27.88,10.12,0,0,0,0,0,6,0,0,0,0,0,0,0,4165
2016,14.24,10.2,0,0,0,0,0,6,0,0,0,0,0,0,40.72,4192
2016,24.58,6.76,0,0,0,0,0,10,0,0,0,0,0,0,0,3823
2016,20.26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4888
2016,12.56,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4354
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472
2016,22.12,0,0,0,0,0,0,2,12.52,0,0,0,0,0,0,4872
2016,18.84,0,0,0,0,0,0,6,0,0,0,0,0,0,2,5338
2016,21.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4639
2016,21.04,0,0,0,0,0,0,6,0,0,0,0,0,0,3,5376
2016,18.88,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4704
2016,18.92,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5109
2016,14.54,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4553
2016,16.7,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3853
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236
2016,18.68,0,0,0,0,0,0,3,0,0,0,0,0,0,8,2979
2016,19.7,0,0,0.88,0,0,0,0,12.22,0,0,0,0,0,6,3954
2016,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3736
2016,12.66,0,0,0.22,0,0,0,0,0,0,0,0,0,0,5,3691
2016,19.8,0,0,0.16,0,3.96,0,0,5,0,0,0,0,0,3,3220
2016,19.3,0,0,0.22,0,9.8,0,0,7.42,0,0,0,0,0,0,3660
2016,19.52,0,0,0.26,0,7.76,0,0,0,0,0,0,0,0,12,3720
2016,14.72,0,0,0.4,0,25.76,0,0,0,0,0,0,0,0,20,4050
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196
2016,19.14,0,0,1.58,0,0,0,0,0,0,0,0,0,0,20,4227
2016,12.86,0,0,0.54,0,0,0,10,0,0,0,0,0,0,22.32,3986
2016,12.92,0,0,0.58,0,0,0,9.96,0,0,0,0,0,0,0,2292
2016,13.04,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,2771
2016,14.02,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1119
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258
2016,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186
2016,14.36,0,0,2.9,0,0,0,0,0,0,0,0,0,0,11.98,1575
